event_id,fatality_count,injury_count,country_name
8717,0,0,United States
2777,0,,United States
7422,0,0,Guatemala
9470,0,0,United States
3640,0,,United States
913,10,,Papua New Guinea
6653,0,0,United States
4636,,,United Kingdom
9155,0,0,United States
6983,0,0,Georgia
2377,0,,United States
8411,0,0,United States
4622,,,Indonesia
7069,0,0,Philippines
4295,,,United States
999,0,,United States
265,,,Nepal
3033,0,,Norway
5232,0,,Philippines
8656,0,0,United States
2091,0,,India
2140,0,,India
9263,1,1,Pakistan
4586,6,,Russia
9472,0,0,United States
734,5,,Philippines
9275,0,0,United States
3289,0,,United States
2618,0,,Philippines
439,2,,Indonesia
2243,0,,India
3580,0,,Philippines
1905,0,,New Zealand
9074,3,0,India
8229,3,0,Nepal
4515,,,India
3533,0,,Philippines
9339,0,0,United States
1841,5,,China
1484,0,,United States
8308,0,0,United States
4953,12,2,Nepal
8660,0,0,United States
9195,0,0,United Kingdom
2195,7,,China
2597,0,,Philippines
14,,,Philippines
3476,0,,Philippines
5465,3,,Vietnam
4706,,,United Kingdom
5288,,,Paraguay
2554,0,,Myanmar [Burma]
3322,0,,Thailand
4202,2,,India
7343,280,0,Guatemala
1943,0,,United States
1402,0,,United Kingdom
1305,0,,United States
9419,,,United Kingdom
5540,,,Costa Rica
5645,,,Vietnam
8090,0,0,United States
6955,0,0,United States
6804,2,2,India
767,3,,Nepal
4593,,,Costa Rica
7306,1,2,Pakistan
6858,0,0,United States
663,,,Canada
2984,19,,Brazil
4814,0,,Japan
6269,0,0,Mexico
5623,,,Papua New Guinea
9142,0,0,India
6862,0,0,United States
1034,4,3,Myanmar [Burma]
6790,0,0,Bosnia and Herzegovina
7552,0,0,Georgia
2706,0,,Cuba
9137,0,3,Nepal
2909,0,,United States
555,,,United States
9345,0,0,Kyrgyzstan
9012,0,0,Nepal
7994,2,0,India
2258,3,,Vietnam
5666,0,,New Zealand
5943,0,0,India
4916,0,,India
39,,,Nepal
8687,1,0,Georgia
6107,1,0,India
8829,0,0,United States
6569,2,1,India
5491,0,,New Zealand
8184,0,0,United States
7026,0,0,India
6097,0,0,Nicaragua
9552,0,0,Uganda
1906,0,0,New Zealand
3482,0,,United States
1562,0,,United States
7245,1,12,Nepal
6881,0,0,Bulgaria
1381,35,,Brazil
3597,0,,United States
7295,0,0,India
739,,,Philippines
4126,2,,Brazil
820,,,Taiwan
8065,0,0,United States
7003,1,0,Bangladesh
7162,0,1,United States
4926,0,,India
4049,0,,Colombia
288,,,Philippines
4248,1,,Bangladesh
2961,0,,Australia
3870,0,,United States
8483,0,0,United States
4404,5,,China
8943,2,11,Turkey
1036,0,,Canada
255,,,India
2485,66,,China
7672,0,0,United States
1662,0,,Brazil
467,1,,Indonesia
1882,,,Bhutan
3262,0,,United States
1969,0,,Taiwan
641,3,,Vietnam
6134,0,0,Iceland
2013,0,,Ghana
1406,0,,Philippines
7468,0,1,Honduras
7042,0,0,United States
9293,0,0,United States
8634,0,0,United States
7630,0,0,United States
6567,0,0,India
6357,1,1,Philippines
4585,,,Ireland
4423,3,,India
3487,0,,United States
7856,0,0,United States
7741,0,0,United States
757,,,United States
2211,0,,India
4447,,,India
7645,0,0,Armenia
4032,0,,Trinidad and Tobago
7660,0,0,India
250,,,Dominica
6068,0,5,China
6212,0,0,Thailand
1475,,,India
2168,,,Pakistan
8416,0,0,United States
139,,,United States
6618,0,0,Indonesia
4808,2,,Kenya
2717,0,,Malaysia
7146,0,0,United States
4862,,,U.S. Virgin Islands
4704,,,Fiji
7874,0,2,United States
1343,0,,United States
1017,0,,United States
7037,0,0,India
9661,0,0,Australia
7355,27,18,Nepal
9685,,,Nepal
1790,0,,Georgia
4217,0,,United States
102,,,India
6353,0,0,France
8510,0,0,United States
5953,0,0,United States
9599,0,0,Georgia
6956,0,0,United States
6188,0,0,India
4957,0,,Nepal
1884,4,,India
5787,0,0,United Kingdom
6515,2,0,Nepal
6437,240,0,Indonesia
8557,0,0,United States
4045,0,,Philippines
9000,0,0,Canada
7769,0,0,United States
9125,0,0,United Kingdom
4556,,,India
7944,0,1,Japan
6667,1,3,Guatemala
5658,0,,Philippines
4715,,,United States
2967,0,,Australia
4222,0,,United States
779,,,United States
7558,0,0,Spain
6739,2,0,Philippines
2823,0,,United States
8744,0,0,India
1847,3,,China
1537,0,,Australia
9095,1,0,Philippines
3826,0,,United States
1026,1,,United States
8936,0,0,United Kingdom
2978,0,,Brazil
8157,0,0,United States
6912,1,1,United States
5546,0,,United States
742,,,United States
1434,0,,United States
4487,,,India
5555,0,,New Zealand
6458,4,9,Nepal
2222,,,Pakistan
2799,,,Philippines
2586,0,,United States
5116,0,,United States
6606,0,0,United States
1287,,,El Salvador
3787,4,,Brazil
4609,,,Malaysia
1788,0,,Azerbaijan
4956,0,,Nepal
3251,,,India
7976,0,0,United States
1778,0,,Uganda
6820,0,0,United States
697,,,India
8577,0,0,United States
6296,4,5,Pakistan
8170,0,0,United States
6434,0,0,Canada
6125,0,2,Canada
7380,0,0,Pakistan
3135,0,,United States
261,,,Nepal
7326,0,0,Bulgaria
6163,0,0,United States
2580,0,,Australia
5748,0,0,United Kingdom
8602,0,0,United States
5029,,,United States
4637,,,Colombia
3611,0,,India
4413,,,Nigeria
356,,,Australia
4627,,,Indonesia
2629,0,,Philippines
1221,5,,Philippines
871,5,,Indonesia
8323,0,0,United States
4056,2,,Tanzania
7361,0,0,Nepal
8252,0,0,United States
4213,1,,Indonesia
2744,1,,Indonesia
922,,,Malaysia
3072,,,United States
7638,0,0,United States
5898,0,0,Indonesia
7389,0,0,India
6343,0,0,Philippines
8895,0,0,Philippines
1252,0,,Philippines
8985,0,0,Isle of Man
7951,0,0,
5068,7,,India
7456,5,0,Honduras
3108,0,,Russia
2509,1,,Nepal
1870,,,Afghanistan
6412,0,0,Malaysia
3432,0,,New Zealand
2713,0,1,Vietnam
91,,,China
2437,0,,India
2648,1,,India
5891,0,0,United States
7498,0,0,Panama
6086,0,0,Vietnam
1232,26,,Philippines
9227,0,0,United States
9498,0,0,United States
4924,5000,,India
5818,0,0,Indonesia
8628,0,0,United States
501,,,Jamaica
10040,0,0,
1506,4,,Haiti
6555,4,0,Nepal
6108,0,0,Canada
8431,0,0,United States
6994,0,0,United States
485,,,United States
6794,0,0,Australia
7408,0,0,Switzerland
3284,0,,United States
9600,0,0,Georgia
731,4,,India
5955,1,0,Indonesia
6585,0,0,United States
7436,0,0,Guatemala
2234,0,,India
3232,0,,United States
1679,0,,Brazil
4876,,,Pakistan
570,,,China
7518,0,0,Mexico
6532,0,0,Australia
6237,0,0,India
1528,0,,United States
3304,0,,Thailand
900,,,United States
5259,,,Pakistan
8042,0,0,United States
5307,0,,Uganda
2266,32,,China
8412,0,0,United States
1942,0,,Pakistan
8361,0,0,United States
5080,0,,United States
500,2,,Indonesia
7659,0,0,United States
462,1,,Philippines
4410,,,Costa Rica
8544,0,0,United States
2148,0,,Nepal
5622,0,,United Kingdom
7371,0,0,India
7923,2,0,India
3458,0,,United States
2067,0,,Bhutan
6059,0,0,Brazil
169,,,Nepal
8893,0,0,India
6103,0,0,United States
5596,,,Philippines
2782,0,,Sri Lanka
9565,0,0,Canada
5545,0,,United States
8521,0,0,United States
6505,13,12,Ecuador
2818,0,,United States
3396,3,,Brazil
7734,1,2,Sri Lanka
9068,0,0,United States
2552,0,,Malaysia
4782,6,,Indonesia
7338,0,0,Philippines
3605,0,,China
5001,1,1,Bangladesh
3281,0,,United States
2306,,,Nepal
9154,0,0,Nepal
9020,0,0,India
8260,0,0,United States
9031,0,3,Mexico
8405,0,0,Thailand
96,,,Taiwan
3584,0,,China
4557,,,India
3516,0,,United States
3839,0,,India
8987,0,0,Malaysia
4489,,,India
8138,0,0,United States
2093,0,,Honduras
3549,0,,Philippines
4597,1,,Philippines
1881,0,,New Zealand
8488,0,0,United States
3378,0,,Pakistan
6178,0,0,Indonesia
8792,0,0,United States
3887,0,,United Kingdom
4922,0,,United States
6882,0,0,Bulgaria
8055,0,0,United States
6111,3,1,China
3096,0,,Pakistan
6000,3,0,Indonesia
399,37,,Indonesia
19,,,Canada
5440,0,,United States
8737,0,0,United States
4253,0,,United States
760,,,India
3798,0,,Nigeria
3014,0,,United States
1684,0,,Brazil
6696,0,0,Costa Rica
2813,0,,Canada
5138,,,Nepal
3168,0,,Panama
2368,0,,India
5057,,,China
1384,0,,India
577,,,United States
3447,0,,United States
655,,,Thailand
5286,,,Philippines
494,,,United States
8846,0,0,United States
8928,2,0,Mongolia
1153,,,India
823,,,Malaysia
680,11,,China
5281,0,,India
1966,0,,France
5939,0,0,Pakistan
2212,0,,India
4677,3,,Indonesia
7600,7,26,China
8040,1,1,Japan
6141,0,0,Switzerland
1745,0,,Dominica
2298,0,,Pakistan
8757,0,0,United States
4590,,,India
1650,0,,Brazil
8059,0,0,United States
9196,0,0,United Kingdom
5671,0,,Canada
2182,0,,India
8759,0,0,United States
7487,1,0,Costa Rica
2462,0,,India
10005,0,0,
6694,0,0,Nicaragua
5841,0,0,United States
6843,0,0,United States
8069,0,0,United States
7461,0,0,Honduras
7232,0,0,United States
1632,0,,Brazil
7240,0,0,United States
5879,0,0,United Kingdom
1539,0,,Fiji
6325,37,0,Sri Lanka
6067,0,0,United States
5528,3,1,Mexico
1140,1,,Haiti
5881,0,0,United States
6999,0,0,Costa Rica
6691,1,0,Honduras
8094,0,0,United States
8751,0,0,United States
164,1,,Philippines
4390,4,,Taiwan
7256,0,6,Spain
1361,0,,Peru
6333,0,0,Philippines
3632,0,,India
4947,3,2,India
3165,0,,United States
3106,0,,Sri Lanka
9507,0,0,India
8828,0,0,United States
4081,0,,Trinidad and Tobago
4979,0,,India
9666,3,0,Philippines
2901,0,,Vietnam
1082,,,Taiwan
3541,0,,New Zealand
2689,0,,Costa Rica
5855,0,0,United Kingdom
7877,0,0,United States
404,,,Brunei
4093,,,United Kingdom
5805,12,0,Indonesia
2950,0,,Sri Lanka
2123,0,,United States
8741,0,0,United States
6268,0,0,Malaysia
2048,0,,India
1663,0,,Brazil
7066,4,9,China
8091,0,0,United States
10023,0,0,
6476,0,0,United States
3439,0,,Malaysia
5661,0,,Peru
6259,2,0,Philippines
2848,0,,United States
7311,0,0,India
2204,1,,Trinidad and Tobago
5013,0,,India
1976,4,,Bangladesh
2531,0,,China
5331,,,India
5308,1,18,Uganda
6938,0,1,United Kingdom
6368,0,0,United States
6957,0,0,United States
1954,0,,India
3951,1,3,India
1236,7,,Philippines
4625,,,United States
2936,4,,Brazil
1408,0,,United States
5390,0,,United States
9127,0,0,United States
4714,,,United States
5144,0,1,Philippines
299,4,,Costa Rica
1436,0,,United States
1889,0,,Taiwan
7577,0,0,Switzerland
8920,,,France
2198,0,,India
2330,,,Nicaragua
9190,1,0,Nepal
179,,,Nepal
6226,0,0,United States
8326,0,0,United States
5959,1,0,Colombia
6009,2100,0,Afghanistan
1230,50,,Philippines
4851,,,Kenya
330,,,Philippines
8508,0,0,United States
6706,0,0,Dominican Republic
8029,,,United States
7636,0,0,India
6992,0,0,United States
8843,0,0,United States
3573,0,,United States
5806,0,0,Indonesia
6361,0,0,Pakistan
127,,,United Kingdom
1964,0,,United States
3506,0,,United States
7593,0,0,United States
942,1,,India
824,,,Myanmar [Burma]
8205,0,0,United States
6721,0,0,United States
8849,0,0,United States
7609,0,0,Malaysia
6963,0,0,India
7964,8,0,Indonesia
5262,0,,Philippines
3546,2,,Sri Lanka
7228,0,0,United States
4089,6,,Colombia
7184,10,0,Tajikistan
5781,0,0,Malaysia
3489,0,,United States
8444,0,0,United States
1115,0,,Nepal
5344,6,,China
4919,0,,Trinidad and Tobago
2858,0,,Philippines
2481,1,,China
797,38,,India
8833,0,0,United States
7713,0,0,United States
5336,,,India
350,5,,China
6995,0,0,United States
2830,0,,United States
8627,0,0,United States
6335,0,0,Costa Rica
2019,1,1,Philippines
3172,0,,Italy
9656,0,0,Philippines
5214,,,India
2820,0,,United States
5502,0,,United States
5493,0,,New Zealand
1428,5,,Brazil
7929,0,0,United States
9079,0,0,United States
5551,21,27,Bolivia
5419,0,,United States
1960,0,,Malaysia
3349,0,,Malaysia
9365,104,100,Myanmar [Burma]
1574,0,4,Macedonia
3518,0,,United States
8750,0,0,United States
9055,0,0,Kyrgyzstan
5444,,,Nepal
477,0,,United States
2375,0,,North Korea
3206,0,,United States
9537,6,1,China
7829,0,0,United States
5024,,,India
5653,0,,United States
8410,0,0,United States
2119,0,,India
8203,0,0,United States
2267,0,,India
7286,0,0,India
8145,0,0,United States
7786,0,0,United States
7704,0,0,India
7608,0,0,United States
5473,0,,Canada
7590,0,0,India
6383,2,0,Italy
1101,1,,Nepal
6791,0,0,United States
5060,0,,United States
6102,0,0,Nicaragua
2433,0,,Nepal
6777,0,0,Bulgaria
7391,0,1,India
651,,,Indonesia
5590,0,,United States
3922,0,,Nepal
7134,2,0,Bangladesh
7227,1,0,India
132,,,United Kingdom
2543,0,,Saint Vincent and the Grenadines
3164,0,,United States
2520,16,,Mexico
5912,0,0,United States
7182,0,0,United States
4533,,,United States
317,,,United States
8719,0,0,United States
9016,0,0,United States
1222,3,,India
722,2,,Nepal
3774,0,,United States
8222,1,0,India
9408,0,0,Canada
7453,0,0,Panama
5322,7,6,Nepal
6098,0,0,Nicaragua
1676,,,Brazil
4405,,,Taiwan
1820,0,,United States
7706,0,0,India
4453,3,,Indonesia
3756,0,,India
9215,1,5,India
7195,1,0,India
4588,13,,Peru
4538,,,Philippines
431,,,Fiji
7455,1,0,Honduras
1452,0,,United States
9612,0,0,Malaysia
7463,0,0,Honduras
1762,0,,Jamaica
8312,0,0,United States
8933,0,0,Australia
4528,,,India
5745,0,0,United Kingdom
249,,,Costa Rica
5911,0,0,United Kingdom
2246,2,,India
6024,2,0,India
203,,,Thailand
3721,0,,United States
4416,,,Chile
4070,5,,Tanzania
4689,4,,Kenya
3818,0,,China
2623,0,,Philippines
2998,0,,Australia
950,3,,Nepal
5767,0,0,Philippines
9651,0,0,Papua New Guinea
6410,0,0,United States
2235,40,,Pakistan
69,1,,Afghanistan
8812,0,0,United States
5335,0,4,China
9244,0,0,Switzerland
2802,0,,Philippines
6516,1,0,Nepal
6378,0,0,United States
50,,,United States
9128,0,0,United Kingdom
1863,0,,Italy
9620,0,0,India
7601,4,0,Afghanistan
6906,0,0,Bulgaria
4396,,,India
7248,0,0,India
9212,4,20,North Korea
7711,0,0,United States
3628,0,,China
4550,19,,India
9148,0,0,United Kingdom
3376,5,,India
1977,1,,Bangladesh
7915,0,0,France
1813,15,,Myanmar [Burma]
8975,0,0,Indonesia
2803,0,,United States
4237,0,,Australia
4868,,,United States
9490,0,0,India
8587,0,0,United States
3286,0,,United States
3464,0,,United States
5772,6,2,Philippines
6011,0,0,India
7275,0,0,India
10033,0,1,
464,1,,Philippines
2500,0,,New Zealand
4083,0,,Trinidad and Tobago
3270,0,,United States
5611,0,,India
4893,0,,United States
59,,,Canada
4061,0,,Thailand
5702,0,,Indonesia
4479,,,Philippines
1602,0,,United States
4566,,,Nepal
5148,0,,New Zealand
1520,44,,Indonesia
8661,0,0,United States
248,6,,Nepal
5619,0,,Nepal
2740,0,,Colombia
8293,0,0,United States
699,34,,Burkina Faso
1625,1,,Brazil
9643,0,0,Malaysia
5374,,,Philippines
3198,0,,United States
2108,0,,United States
6158,0,0,Nepal
5244,,,India
2494,0,,Canada
6274,0,0,Malaysia
7432,0,0,Guatemala
4406,,,China
2748,0,,Sri Lanka
4750,,,Argentina
3071,0,,New Zealand
1223,8,,Philippines
4643,,,United States
2429,0,,Nepal
7043,0,0,Canada
2338,0,,India
207,17,,China
8857,0,0,United States
8224,0,0,India
2495,0,,India
6187,174,52,Nepal
4844,,,United States
3483,1,,Kyrgyzstan
9372,42,0,Ethiopia
5846,0,0,United States
6180,0,1,Philippines
5774,1,0,Philippines
8357,0,0,United States
1448,0,,United States
9325,0,0,Taiwan
614,,,India
2646,9,,Taiwan
2737,1,,Colombia
8041,0,0,United States
9268,0,0,United Kingdom
2414,0,,India
540,5,,India
7561,0,0,United States
1100,0,,Bhutan
3089,0,,Philippines
9380,0,0,India
3799,0,,United States
5354,0,,Georgia
242,,,India
5737,,,Malaysia
1415,0,,Brunei
9559,0,0,United States
4245,7,,China
5240,4,,India
8925,0,0,United States
5560,0,,United States
4226,0,,United States
3438,0,,United States
9547,0,0,
3856,2,,Philippines
6889,0,0,India
3889,0,,India
5733,0,0,United Kingdom
9487,0,0,United States
5985,0,0,United States
584,12,,China
8832,0,0,United States
6587,0,0,Papua New Guinea
5673,10,21,China
8553,0,0,United States
4053,0,,Italy
8551,0,0,United States
7938,0,0,Nepal
6525,0,0,India
2764,0,,Venezuela
1209,,,India
6001,0,0,United States
5716,0,,United Kingdom
294,,,Vietnam
4695,,,Kenya
5189,,,India
4937,5,,Nepal
7025,0,0,United States
2482,0,,China
4846,,,Malaysia
8128,0,0,United States
3390,0,,United States
3063,0,,Philippines
2927,0,,Philippines
4246,0,,United States
770,,,Nepal
4241,0,,India
2069,7,,China
6727,0,0,Malaysia
609,,,India
8517,0,0,United States
5054,,,India
4317,0,,Indonesia
3646,0,,Thailand
2151,0,,China
2342,12,,Turkey
8494,0,0,United States
8057,0,0,United States
8311,0,0,United States
3429,3,,Indonesia
7130,0,0,United States
3783,0,,United Kingdom
3898,2,,Bangladesh
1809,0,,United States
1171,,,Canada
755,,,India
8235,6,1,Mexico
4737,,,Philippines
4269,0,,China
6725,0,0,Indonesia
1850,0,,United States
4971,0,,United States
4969,0,,New Zealand
5910,0,0,Fiji
7715,0,0,Norway
2994,0,,United States
3003,0,,United States
9311,0,0,United States
732,2,,Japan
4156,0,,United States
4867,,,China
5847,0,0,United Kingdom
898,,,United States
6007,0,0,United States
2851,0,,United States
2610,0,,Vietnam
4352,,,Malaysia
8468,0,0,United States
3075,0,,Philippines
511,60,,Indonesia
8614,0,0,United States
9508,27,0,China
4399,,,Canada
792,,,China
8081,0,0,United States
1972,2,,Bangladesh
5061,0,,United States
5364,0,,United States
1756,0,,India
2571,2,,Nepal
1939,0,,Australia
5127,0,,United States
761,,,Japan
1726,0,,Brazil
744,1,,Mexico
4657,,,United States
8324,0,0,United States
1930,0,,India
8745,0,0,India
5681,0,,France
9173,0,0,Canada
9334,2,0,India
6433,0,0,United States
8166,0,0,United States
612,,,Nepal
3323,4,,Thailand
8237,5,3,India
3747,0,,India
9207,0,0,United States
862,,,Brunei
6981,1,5,Thailand
4095,9,,Colombia
5323,,,India
5903,0,0,United States
1192,1,,Philippines
5487,2,,Nepal
5468,,,Vietnam
6972,0,2,India
7362,0,0,Nepal
2489,0,,United Kingdom
201,6,,Mexico
4138,0,,United States
3653,0,,Canada
4385,,,India
773,,,Singapore
10042,0,0,
7725,1,0,Philippines
5046,0,,United States
4950,4,7,India
2188,0,,Pakistan
9614,0,0,United States
6724,0,0,Philippines
5147,0,,New Zealand
474,,,Philippines
3565,0,,India
9075,4,2,Philippines
5780,8,1,Indonesia
5499,1,,Philippines
7654,0,0,United States
585,21,,India
8475,0,0,United States
2041,0,,India
4478,,,Philippines
3279,0,,United States
5318,0,,United States
6174,0,0,India
5942,0,0,Italy
1322,3,,Indonesia
8841,0,0,United States
8973,1,1,Italy
4859,,1,India
3530,0,,Philippines
9329,0,0,United States
6307,0,0,India
2536,0,,India
6939,0,0,United Kingdom
7613,0,0,India
5937,0,0,United States
6377,0,0,Canada
1699,0,,Brazil
2483,0,,China
4172,0,,Australia
8657,0,0,United States
9130,0,0,United Kingdom
834,,,Malaysia
6069,9,0,Nepal
2664,0,,Trinidad and Tobago
2592,9,,Indonesia
4436,,,India
1324,0,,Indonesia
9428,2,4,
3916,0,,India
9132,0,0,United States
1437,0,,United States
7034,1,0,India
2619,0,,Philippines
2733,0,,United Kingdom
946,,,United States
6749,0,0,United States
4308,0,,Indonesia
150,,,India
929,,,Spain
1300,3,,Brazil
8529,0,0,United States
8869,0,0,China
3181,0,,United States
7298,0,0,Bangladesh
7539,0,0,United States
6379,0,0,United Kingdom
4286,0,,United States
5377,2,,India
4470,,,United States
3421,0,,New Zealand
7628,0,0,India
7562,0,0,United States
2918,0,,United States
1308,0,,United States
8819,0,0,United States
6450,55,0,China
7406,0,0,Norway
8470,0,0,United States
2519,0,,Jamaica
786,1,,Nepal
4381,,,Philippines
794,6,,China
6044,4,0,Sri Lanka
4525,10,,China
5250,,,India
7478,0,38,Nicaragua
2540,0,,Sri Lanka
173,,,India
8198,0,0,United States
3805,0,,India
2133,18,,Indonesia
5892,11,0,Indonesia
3368,0,,United States
2772,0,,Venezuela
1688,0,,Brazil
2692,0,,Costa Rica
3465,0,,Indonesia
5034,5,4,China
539,1,,Canada
2471,0,,India
8889,0,0,United States
9373,35,0,Pakistan
7004,1,0,Bangladesh
4370,,,Bulgaria
7171,16,0,India
6847,0,0,United Kingdom
5921,0,0,New Zealand
8519,0,0,United States
6817,0,0,United States
1715,0,,Brazil
4328,,,Trinidad and Tobago
2219,45,,Pakistan
209,,,Malaysia
8193,0,0,United States
6171,1,0,Nepal
8788,0,0,United States
2192,6,,Nepal
2488,0,,India
9358,0,0,United States
3666,0,,India
7246,0,0,Nepal
4427,,,China
9144,0,0,India
8988,0,0,India
8075,0,0,United States
5627,,,Philippines
217,1,,China
3738,6,,India
240,8,,India
4233,73,,Madagascar
4476,4,,Philippines
1538,388,,Uganda
2273,0,,United States
3629,0,,India
9088,1,0,United States
9392,5,0,Uzbekistan
7032,0,0,Nepal
4800,,,United States
3305,0,,Thailand
859,,,Malaysia
5055,0,,United States
607,2,,Philippines
1294,0,,United States
804,,,India
3417,0,,United States
7328,0,0,Tajikistan
1078,491,,Taiwan
2930,0,,United States
7234,0,0,Tajikistan
3891,0,,India
2426,0,,India
1084,0,,India
3053,0,,Philippines
3372,0,,United States
7935,0,2,Pakistan
2953,2,,Sri Lanka
1519,2,,Spain
2609,0,,Peru
8134,0,0,United States
7266,0,0,India
2882,0,,United States
6767,0,0,United States
5246,4,,Panama
7423,0,0,Guatemala
3848,4,,Philippines
1275,1,,Kenya
7292,2,0,India
3871,1,,Indonesia
5856,0,0,United Kingdom
2100,0,,United Kingdom
5381,16,,Laos
6702,0,0,Panama
3958,0,,China
8027,0,0,United States
340,,,Jamaica
101,4,,India
1129,,,India
3217,0,,Sri Lanka
4018,0,,Philippines
1237,3,,Philippines
3107,0,,Chile
5025,0,,United States
10039,0,0,
4882,4,,Philippines
4601,,,Canada
4873,0,,Pakistan
8743,0,0,United States
119,,,Canada
3207,0,,United States
2453,0,,India
253,2,,Bangladesh
5799,0,0,Indonesia
4231,0,,United States
7418,0,0,Guatemala
6930,9,2,Myanmar [Burma]
8141,0,0,United States
4703,,,United States
6275,0,0,Philippines
5039,0,,China
374,1,,Philippines
8546,0,0,United States
8316,0,0,United States
3245,0,,Philippines
4215,0,,Malaysia
4536,,,India
4224,0,,United States
4321,0,,United States
2319,0,,Philippines
2400,4,,Pakistan
6922,0,0,Bulgaria
5969,6,4,Myanmar [Burma]
2166,0,,India
9664,0,0,United States
82,,,Canada
4496,,,China
9381,4,7,Brazil
9628,0,0,Philippines
4076,3,,Kenya
1046,3,,Nepal
8187,0,0,United States
9486,0,1,United States
1051,24,,Myanmar [Burma]
2683,0,,Costa Rica
6770,0,0,United States
213,,,India
527,,,Philippines
3091,0,,East Timor
9322,0,0,Taiwan
5760,18,0,Philippines
2059,,,Nepal
7323,0,0,New Zealand
5327,,,India
7911,0,0,United Kingdom
7274,0,0,India
1301,0,,Ireland
5252,0,,India
2889,0,,United States
2490,0,,Canada
1952,0,,United States
5174,0,,United States
1593,14,,Rwanda
5462,,,Vietnam
7513,0,0,Colombia
1871,0,,India
8150,0,0,United States
9178,0,0,India
8118,0,0,China
7191,1,4,Philippines
1341,0,,United Kingdom
1927,3,,Philippines
3527,0,,United States
1584,0,,United States
3367,0,,Colombia
5529,0,,United States
1299,0,,United States
5583,0,,India
3571,0,,China
1921,11,,Guatemala
560,4,,Italy
4842,,,United States
7017,0,0,United States
4146,,,Philippines
1992,8,,Indonesia
1835,2,,Kenya
178,2,,India
9443,3,1,Mexico
2684,0,,Costa Rica
4426,3,,India
8366,2,1,India
8648,0,0,United States
5568,0,,Thailand
3878,0,,United States
2914,0,,Philippines
7763,0,0,United States
9459,0,2,Mexico
7107,0,0,Nepal
8968,0,0,United Kingdom
6929,10,8,Burundi
5495,0,,Thailand
6885,0,0,United States
2265,0,,United States
5729,0,,Italy
524,19,,Indonesia
9048,1,0,India
6663,0,0,United States
9213,0,0,Chile
1878,0,,Sri Lanka
3829,0,,India
1748,0,,United States
243,1,,Japan
3469,17,,Indonesia
5451,0,,United States
8447,0,0,United States
9061,0,0,United States
5376,,,Philippines
4649,,,United States
7858,0,1,United States
903,109,,Brazil
4631,5,,Indonesia
6491,0,0,United States
8095,0,0,United States
7309,0,0,India
5047,,,India
8676,0,0,Nepal
6630,1,3,Bosnia and Herzegovina
9650,0,0,Papua New Guinea
1934,2,,India
6498,0,0,United States
6003,0,0,United States
8289,0,0,United States
3342,0,,India
2783,3,,Bosnia and Herzegovina
1774,0,,Azerbaijan
4031,0,,Costa Rica
1933,0,,China
815,13,,Vietnam
9081,0,0,Malaysia
7621,1,0,Taiwan
3418,0,,United States
6162,0,0,India
3739,0,,Nepal
8531,0,0,United States
5139,0,,India
8609,0,0,United States
2058,3,,Nepal
5137,0,,United States
856,,,Norway
2029,0,,Nepal
5009,0,,United States
7419,0,0,Guatemala
5989,14,0,Tajikistan
193,,,United States
5804,1,225,Peru
4791,83,,China
1918,2,,China
6779,0,0,Canada
8929,0,0,Malaysia
5304,0,,Uganda
4960,0,,Nepal
7899,0,0,United States
4105,0,,United States
3480,0,,Thailand
687,7,,Pakistan
3467,0,,Indonesia
6987,0,0,United States
7781,0,0,United States
5822,3,0,Argentina
6616,1,0,Malaysia
4682,,,Philippines
3451,1,,Brazil
2407,0,,New Zealand
764,4,,Nepal
8814,0,0,United States
4646,,,United States
146,2,,India
7655,17,0,India
9446,0,0,United States
1854,4,,Canada
4320,3,,Colombia
234,,,India
4702,,,Indonesia
7560,0,0,United States
3358,0,,United States
7143,0,0,United States
7465,0,0,Mexico
5695,6,,Brazil
1865,0,,New Zealand
3082,0,,Sri Lanka
1180,,,United States
534,,,Philippines
3492,0,,Vietnam
8495,0,0,United States
9398,1,1,Pakistan
8727,0,0,United States
2922,0,,Philippines
1323,2,,Indonesia
6754,0,0,United States
9043,0,0,Pakistan
4235,1,,Nepal
5570,0,,Iran
526,,,United Kingdom
9223,0,0,United States
3722,0,,Venezuela
4293,0,,United States
816,41,,Vietnam
5265,3,,India
3626,0,,China
9259,0,0,United States
2473,7,,Venezuela
1742,0,,Azerbaijan
2101,0,,United States
1714,0,,Brazil
9464,0,3,India
4303,,,Fiji
3169,0,,United States
3996,2,,Thailand
104,,,India
1485,0,,United States
6002,0,0,United States
3912,0,,India
1810,0,,United States
4458,19,,Japan
5998,0,0,Canada
8703,0,0,United States
5242,,,United States
6050,6,12,Ivory Coast
822,6,,Georgia
401,40,,Malaysia
896,8,,Venezuela
690,,,United States
2542,145,,Indonesia
8581,0,0,United States
8721,0,0,United States
3599,0,,United States
5457,0,,United States
4681,,,United Kingdom
7154,0,0,United States
6354,0,0,France
1729,0,,Brazil
4852,3,,China
7116,0,0,Vietnam
4749,0,,United Kingdom
8715,0,0,United States
297,,,Haiti
6596,0,0,Indonesia
5195,,,India
1924,3,,Guatemala
5997,0,0,New Zealand
5272,,,India
1533,0,,United States
6890,0,0,India
9621,0,2,Philippines
9006,0,0,India
8350,0,0,United States
5015,1,,Indonesia
2885,0,,United States
3409,0,,United States
1843,6,,China
4340,,,United Kingdom
1469,11,,Mexico
4989,0,,United States
4287,0,,United States
